year,movieId,rating
1988.0,6602,2
1988.0,8656,3
1988.0,8713,1
1988.0,8854,1
1988.0,26614,13
1988.0,26622,1
1988.0,26631,1
1988.0,52831,1
1988.0,65135,2
1988.0,67957,2
1988.0,70201,1
1988.0,73531,1
1988.0,96901,1
1989.0,592,196
1989.0,1091,27
1989.0,1127,71
1989.0,1172,46
1989.0,1173,19
1989.0,1185,28
1989.0,1186,29
1989.0,1218,14
1989.0,1223,39
1989.0,1224,22
1989.0,1242,58
1989.0,1246,95
1989.0,1285,61
1989.0,1291,147
1989.0,1302,67
1989.0,1307,87
1989.0,1373,25
1989.0,1962,40
1989.0,1972,5
1989.0,1981,3
1989.0,1986,2
1989.0,1989,1
1989.0,2001,57
1989.0,2011,99
1989.0,2039,1
1989.0,2054,76
1989.0,2064,42
1989.0,2072,19
1989.0,2081,78
1989.0,2123,10
1989.0,2151,5
1989.0,2248,47
1989.0,2264,4
1989.0,2372,11
1989.0,2383,12
1989.0,2400,1
1989.0,2422,19
1989.0,2423,25
1989.0,2456,7
1989.0,2513,18
1989.0,2717,43
1989.0,2973,28
1989.0,2990,17
1989.0,3019,27
1989.0,3166,1
1989.0,3203,15
1989.0,3338,1
1989.0,3387,5
1989.0,3392,5
1989.0,3424,32
1989.0,3429,10
1989.0,3521,11
1989.0,3526,23
1989.0,3660,2
1989.0,3684,9
1989.0,3694,3
1989.0,3695,2
1989.0,3758,2
1989.0,3844,20
1989.0,4008,24
1989.0,4183,1
1989.0,4213,3
1989.0,4279,2
1989.0,4352,3
1989.0,4564,8
1989.0,4567,1
1989.0,4568,1
1989.0,4570,3
1989.0,4571,40
1989.0,4572,3
1989.0,4573,1
1989.0,4577,2
1989.0,4578,1
1989.0,4584,1
1989.0,4585,4
1989.0,4590,1
1989.0,4591,1
1989.0,4592,1
1989.0,4593,1
1989.0,4600,1
1989.0,4602,1
1989.0,4603,3
1989.0,4605,1
1989.0,4606,1
1989.0,4608,1
1989.0,4610,1
1989.0,4612,2
1989.0,4614,3
1989.0,4615,1
1989.0,4616,8
1989.0,4617,1
1989.0,4618,5
1989.0,4619,2
1989.0,4621,14
1989.0,4622,1
1989.0,4623,23
1989.0,4624,4
1989.0,4625,2
1989.0,4626,1
1989.0,4627,3
1989.0,4628,4
1989.0,4629,2
1989.0,4630,2
1989.0,4632,1
1989.0,4634,1
1989.0,4636,1
1989.0,4652,2
1989.0,4654,6
1989.0,4655,1
1989.0,4658,5
1989.0,4659,1
1989.0,4660,3
1989.0,4661,5
1989.0,4662,4
1989.0,4663,1
1989.0,4664,4
1989.0,4666,2
1989.0,4667,1
1989.0,4673,10
1989.0,4674,1
1989.0,4675,2
1989.0,4676,3
1989.0,4677,4
1989.0,4678,8
1989.0,4679,10
1989.0,4680,1
1989.0,4681,9
1989.0,4682,3
1989.0,4684,1
1989.0,5646,2
1989.0,6454,2
1989.0,6782,1
1989.0,7872,1
1989.0,8589,2
1989.0,8709,1
1989.0,8777,1
1989.0,26587,5
1989.0,26649,5
1989.0,26655,1
1989.0,26662,18
1989.0,26663,1
1989.0,26701,1
1989.0,31026,1
1989.0,48165,2
1989.0,69524,4
1989.0,72104,1
1989.0,80083,1
1990.0,586,129
1990.0,587,126
1990.0,590,202
1990.0,597,147
1990.0,1100,19
1990.0,1169,1
1990.0,1179,40
1990.0,1190,5
1990.0,1192,9
1990.0,1213,131
1990.0,1236,5
1990.0,1243,22
1990.0,1245,27
1990.0,1249,39
1990.0,1268,17
1990.0,1277,11
1990.0,1328,1
1990.0,1370,66
1990.0,1379,14
1990.0,1382,2
1990.0,1610,97
1990.0,1785,5
1990.0,1966,12
1990.0,1992,5
1990.0,1999,3
1990.0,2004,21
1990.0,2012,94
1990.0,2023,35
1990.0,2089,12
1990.0,2113,4
1990.0,2162,9
1990.0,2249,13
1990.0,2250,5
1990.0,2283,3
1990.0,2291,89
1990.0,2327,5
1990.0,2350,1
1990.0,2412,19
1990.0,2461,2
1990.0,2616,27
1990.0,2699,62
1990.0,2798,4
1990.0,2916,104
1990.0,2982,1
1990.0,2986,19
1990.0,3013,3
1990.0,3031,1
1990.0,3103,3
1990.0,3105,19
1990.0,3106,3
1990.0,3130,12
1990.0,3141,4
1990.0,3219,13
1990.0,3425,1
1990.0,3438,18
1990.0,3476,24
1990.0,3499,45
1990.0,3531,1
1990.0,3686,20
1990.0,3697,19
1990.0,3705,9
1990.0,3713,4
1990.0,3723,5
1990.0,3765,1
1990.0,3773,6
1990.0,3841,9
1990.0,3940,1
1990.0,3942,1
1990.0,4174,5
1990.0,4205,6
1990.0,4207,1
1990.0,4211,7
1990.0,4216,3
1990.0,4318,4
1990.0,4392,1
1990.0,4951,7
1990.0,5027,4
1990.0,5033,1
1990.0,5236,1
1990.0,5303,10
1990.0,5307,1
1990.0,5309,8
1990.0,5334,3
1990.0,5346,3
1990.0,5438,3
1990.0,5581,2
1990.0,5737,1
1990.0,5839,1
1990.0,5840,2
1990.0,5960,1
1990.0,5961,2
1990.0,5968,2
1990.0,6180,2
1990.0,6235,6
1990.0,6238,6
1990.0,6419,2
1990.0,6659,13
1990.0,6671,1
1990.0,6678,3
1990.0,6812,1
1990.0,6966,2
1990.0,6974,5
1990.0,7002,1
1990.0,7004,13
1990.0,7012,1
1990.0,7018,4
1990.0,7028,3
1990.0,7044,6
1990.0,7045,7
1990.0,7193,1
1990.0,7487,3
1990.0,7613,1
1990.0,7701,3
1990.0,7791,3
1990.0,7951,1
1990.0,8225,4
1990.0,8493,14
1990.0,8689,1
1990.0,8893,1
1990.0,26680,4
1990.0,26684,2
1990.0,26686,1
1990.0,26689,1
1990.0,26693,2
1990.0,26694,1
1990.0,26695,1
1990.0,26700,3
1990.0,26702,1
1990.0,26704,1
1990.0,26750,1
1990.0,30723,1
1990.0,31747,1
1990.0,32943,1
1990.0,40491,1
1990.0,64900,1
1990.0,70946,1
1990.0,88024,1
1990.0,93040,3
1990.0,95165,1
1990.0,95182,1
1990.0,95965,1
1990.0,116939,1
1991.0,589,237
1991.0,593,304
1991.0,595,176
1991.0,620,2
1991.0,1027,44
1991.0,1093,36
1991.0,1126,11
1991.0,1175,30
1991.0,1176,9
1991.0,1180,3
1991.0,1184,4
1991.0,1191,10
1991.0,1271,40
1991.0,1279,12
1991.0,1280,19
1991.0,1306,7
1991.0,1336,2
1991.0,1343,39
1991.0,1372,47
1991.0,1611,12
1991.0,1973,3
1991.0,1993,4
1991.0,2024,3
1991.0,2094,32
1991.0,2108,39
1991.0,2112,17
1991.0,2124,35
1991.0,2142,12
1991.0,2265,3
1991.0,2266,6
1991.0,2267,4
1991.0,2704,3
1991.0,2799,2
1991.0,2849,1
1991.0,2879,5
1991.0,3044,24
1991.0,3060,21
1991.0,3107,32
1991.0,3108,37
1991.0,3218,5
1991.0,3358,18
1991.0,3386,42
1991.0,3418,45
1991.0,3426,6
1991.0,3436,8
1991.0,3437,1
1991.0,3439,10
1991.0,3489,43
1991.0,3528,14
1991.0,3661,1
1991.0,3662,1
1991.0,3712,12
1991.0,3764,5
1991.0,3774,2
1991.0,3809,29
1991.0,3869,27
1991.0,4040,9
1991.0,4061,5
1991.0,4200,1
1991.0,4203,4
1991.0,4221,3
1991.0,4290,3
1991.0,4321,28
1991.0,4351,17
1991.0,4409,5
1991.0,4688,3
1991.0,4787,7
1991.0,4862,3
1991.0,4980,15
1991.0,5018,1
1991.0,5034,4
1991.0,5279,3
1991.0,5337,3
1991.0,5359,2
1991.0,5361,1
1991.0,5366,1
1991.0,5541,11
1991.0,5561,1
1991.0,5585,1
1991.0,5597,2
1991.0,5637,1
1991.0,5689,1
1991.0,5841,3
1991.0,5843,1
1991.0,5970,5
1991.0,6027,3
1991.0,6033,1
1991.0,6203,2
1991.0,6240,2
1991.0,6318,2
1991.0,6387,1
1991.0,6424,2
1991.0,6440,23
1991.0,6466,4
1991.0,6476,2
1991.0,6518,1
1991.0,6721,4
1991.0,6780,2
1991.0,6796,27
1991.0,6797,2
1991.0,6810,3
1991.0,6832,4
1991.0,6944,11
1991.0,6971,2
1991.0,6977,2
1991.0,6978,5
1991.0,6996,5
1991.0,7000,5
1991.0,7003,2
1991.0,7005,3
1991.0,7007,6
1991.0,7020,1
1991.0,7101,3
1991.0,7123,6
1991.0,8158,3
1991.0,8580,3
1991.0,8720,1
1991.0,8935,2
1991.0,26712,4
1991.0,26726,1
1991.0,26729,8
1991.0,26731,1
1991.0,26732,1
1991.0,26736,1
1991.0,26749,1
1991.0,26775,1
1991.0,31290,1
1991.0,32464,1
1991.0,45969,1
1991.0,46544,1
1991.0,65638,1
1991.0,66915,1
1991.0,95475,1
1991.0,98615,1
1991.0,107999,1
1991.0,118334,1
1991.0,145307,1
1992.0,121,5
1992.0,122,19
1992.0,265,62
1992.0,347,7
1992.0,373,18
1992.0,506,9
1992.0,522,9
1992.0,526,1
1992.0,573,1
1992.0,588,215
1992.0,861,12
1992.0,1037,27
1992.0,1089,132
1992.0,1092,56
1992.0,1094,50
1992.0,1095,27
1992.0,1171,31
1992.0,1177,13
1992.0,1187,11
1992.0,1188,34
1992.0,1241,11
1992.0,1266,57
1992.0,1320,55
1992.0,1322,2
1992.0,1339,52
1992.0,1342,17
1992.0,1377,64
1992.0,1385,18
1992.0,1396,51
1992.0,1408,43
1992.0,1570,1
1992.0,1990,1
1992.0,2002,39
1992.0,2053,17
1992.0,2082,22
1992.0,2083,14
1992.0,2084,8
1992.0,2252,13
1992.0,2253,20
1992.0,2268,76
1992.0,2289,44
1992.0,2302,76
1992.0,2514,4
1992.0,2582,4
1992.0,2800,1
1992.0,2808,16
1992.0,2817,3
1992.0,2822,10
1992.0,2943,6
1992.0,2953,31
1992.0,3043,1
1992.0,3045,4
1992.0,3063,7
1992.0,3100,28
1992.0,3120,3
1992.0,3243,8
1992.0,3246,29
1992.0,3247,37
1992.0,3249,17
1992.0,3252,30
1992.0,3253,74
1992.0,3255,57
1992.0,3256,48
1992.0,3257,29
1992.0,3258,21
1992.0,3259,15
1992.0,3260,17
1992.0,3261,12
1992.0,3262,12
1992.0,3263,29
1992.0,3264,15
1992.0,3265,10
1992.0,3266,8
1992.0,3267,14
1992.0,3268,10
1992.0,3269,20
1992.0,3270,11
1992.0,3271,15
1992.0,3272,8
1992.0,3274,11
1992.0,3495,1
1992.0,3500,5
1992.0,3544,3
1992.0,3557,6
1992.0,3614,17
1992.0,3669,3
1992.0,3677,8
1992.0,3709,3
1992.0,3728,7
1992.0,3802,5
1992.0,3810,4
1992.0,3919,3
1992.0,4060,1
1992.0,4063,3
1992.0,4317,5
1992.0,4354,1
1992.0,4748,1
1992.0,5023,1
1992.0,5159,5
1992.0,5339,8
1992.0,5582,1
1992.0,6022,1
1992.0,6198,1
1992.0,6261,1
1992.0,6423,2
1992.0,6442,1
1992.0,6468,1
1992.0,6612,5
1992.0,6676,1
1992.0,6722,2
1992.0,6793,4
1992.0,6829,1
1992.0,6850,3
1992.0,6851,1
1992.0,6961,2
1992.0,6997,1
1992.0,6999,1
1992.0,7009,2
1992.0,7010,2
1992.0,7017,2
1992.0,7025,2
1992.0,7179,1
1992.0,7186,1
1992.0,7228,1
1992.0,7620,1
1992.0,7624,2
1992.0,7636,1
1992.0,8010,2
1992.0,8132,11
1992.0,8273,1
1992.0,8582,5
1992.0,8892,1
1992.0,26737,1
1992.0,26776,12
1992.0,26782,1
1992.0,26784,1
1992.0,26788,1
1992.0,26791,1
1992.0,26797,1
1992.0,26819,1
1992.0,31547,1
1992.0,34364,1
1992.0,52666,4
1992.0,66317,2
1992.0,79469,1
1992.0,95473,1
1992.0,109249,1
1992.0,118890,1
1992.0,140265,1
1993.0,178,5
1993.0,269,3
1993.0,285,1
1993.0,307,31
1993.0,320,4
1993.0,321,7
1993.0,337,88
1993.0,346,6
1993.0,363,5
1993.0,365,10
1993.0,392,3
1993.0,410,73
1993.0,412,25
1993.0,415,12
1993.0,418,2
1993.0,419,15
1993.0,426,12
1993.0,427,14
1993.0,428,23
1993.0,431,32
1993.0,434,106
1993.0,435,55
1993.0,439,1
1993.0,440,90
1993.0,441,37
1993.0,442,95
1993.0,444,7
1993.0,445,9
1993.0,446,9
1993.0,448,11
1993.0,451,7
1993.0,453,5
1993.0,454,110
1993.0,455,31
1993.0,457,213
1993.0,458,4
1993.0,463,7
1993.0,464,9
1993.0,465,5
1993.0,466,59
1993.0,469,8
1993.0,474,80
1993.0,475,31
1993.0,477,16
1993.0,479,4
1993.0,480,274
1993.0,481,32
1993.0,483,4
1993.0,485,53
1993.0,486,2
1993.0,488,4
1993.0,489,12
1993.0,490,14
1993.0,491,21
1993.0,492,21
1993.0,493,23
1993.0,497,60
1993.0,498,3
1993.0,499,1
1993.0,500,153
1993.0,501,15
1993.0,507,17
1993.0,508,86
1993.0,509,78
1993.0,510,5
1993.0,511,3
1993.0,515,46
1993.0,517,16
1993.0,519,24
1993.0,520,65
1993.0,521,10
1993.0,523,6
1993.0,524,36
1993.0,527,244
1993.0,529,45
1993.0,531,31
1993.0,534,25
1993.0,535,26
1993.0,538,25
1993.0,539,125
1993.0,540,18
1993.0,542,19
1993.0,543,52
1993.0,544,9
1993.0,546,17
1993.0,549,12
1993.0,551,90
1993.0,552,50
1993.0,553,57
1993.0,555,70
1993.0,556,15
1993.0,559,1
1993.0,563,1
1993.0,565,2
1993.0,567,2
1993.0,568,2
1993.0,582,1
1993.0,621,3
1993.0,678,12
1993.0,718,3
1993.0,760,3
1993.0,793,1
1993.0,824,3
1993.0,876,1
1993.0,1015,23
1993.0,1020,29
1993.0,1148,75
1993.0,1215,52
1993.0,1265,165
1993.0,1325,1
1993.0,1437,3
1993.0,1440,4
1993.0,1441,28
1993.0,1678,21
1993.0,2045,5
1993.0,2052,7
1993.0,2071,8
1993.0,2106,10
1993.0,2120,9
1993.0,2269,15
1993.0,2515,1
1993.0,2552,2
1993.0,2803,25
1993.0,2850,1
1993.0,2875,18
1993.0,2898,2
1993.0,3020,31
1993.0,3165,1
1993.0,3208,6
1993.0,3213,10
1993.0,3248,15
1993.0,3250,12
1993.0,3254,22
1993.0,3400,2
1993.0,3440,5
1993.0,3450,31
1993.0,3466,5
1993.0,3502,2
1993.0,3572,2
1993.0,3663,1
1993.0,3761,3
1993.0,3835,3
1993.0,3920,2
1993.0,4047,5
1993.0,4067,3
1993.0,4569,1
1993.0,4686,4
1993.0,4711,1
1993.0,4846,10
1993.0,5055,8
1993.0,5076,1
1993.0,5102,1
1993.0,5103,21
1993.0,5111,3
1993.0,5343,1
1993.0,5452,6
1993.0,5691,1
1993.0,5962,2
1993.0,6025,2
1993.0,6166,1
1993.0,6204,1
1993.0,6233,2
1993.0,6314,2
1993.0,6436,6
1993.0,6531,1
1993.0,6600,1
1993.0,6723,1
1993.0,6794,3
1993.0,6822,1
1993.0,7023,1
1993.0,7108,1
1993.0,7117,2
1993.0,7192,1
1993.0,7354,1
1993.0,7782,2
1993.0,7844,4
1993.0,8240,1
1993.0,8254,1
1993.0,8268,2
1993.0,9005,1
1993.0,26809,1
1993.0,26810,2
1993.0,26812,1
1993.0,26835,1
1993.0,26838,1
1993.0,26840,3
1993.0,26842,2
1993.0,26843,1
1993.0,32078,1
1993.0,32153,1
1993.0,59447,1
1993.0,64338,1
1993.0,92424,1
1993.0,95499,1
1993.0,95752,1
1993.0,96004,1
1993.0,98829,1
1993.0,102217,1
1994.0,53,1
1994.0,58,45
1994.0,98,1
1994.0,123,7
1994.0,126,10
1994.0,149,6
1994.0,162,33
1994.0,183,1
1994.0,184,2
1994.0,211,3
1994.0,213,9
1994.0,214,2
1994.0,223,109
1994.0,225,52
1994.0,227,16
1994.0,229,12
1994.0,231,158
1994.0,232,24
1994.0,233,13
1994.0,234,12
1994.0,235,78
1994.0,242,4
1994.0,245,1
1994.0,246,61
1994.0,247,43
1994.0,248,13
1994.0,249,20
1994.0,252,41
1994.0,253,125
1994.0,256,42
1994.0,261,51
1994.0,263,1
1994.0,264,2
1994.0,266,73
1994.0,268,4
1994.0,270,9
1994.0,272,39
1994.0,273,27
1994.0,275,5
1994.0,276,22
1994.0,277,35
1994.0,281,18
1994.0,282,44
1994.0,287,5
1994.0,288,107
1994.0,289,14
1994.0,290,16
1994.0,293,132
1994.0,296,324
1994.0,299,16
1994.0,300,90
1994.0,301,1
1994.0,302,7
1994.0,305,12
1994.0,306,32
1994.0,308,22
1994.0,309,3
1994.0,313,7
1994.0,314,17
1994.0,315,44
1994.0,316,145
1994.0,317,70
1994.0,318,311
1994.0,319,38
1994.0,324,3
1994.0,326,7
1994.0,329,114
1994.0,331,6
1994.0,334,14
1994.0,340,8
1994.0,341,2
1994.0,342,56
1994.0,344,175
1994.0,345,48
1994.0,348,40
1994.0,349,115
1994.0,350,70
1994.0,351,13
1994.0,352,7
1994.0,353,67
1994.0,354,2
1994.0,355,39
1994.0,356,341
1994.0,357,122
1994.0,360,12
1994.0,361,25
1994.0,362,30
1994.0,364,200
1994.0,366,11
1994.0,367,157
1994.0,368,71
1994.0,369,9
1994.0,370,67
1994.0,371,20
1994.0,372,34
1994.0,374,20
1994.0,375,3
1994.0,376,47
1994.0,377,180
1994.0,378,12
1994.0,379,21
1994.0,380,198
1994.0,381,29
1994.0,382,19
1994.0,383,13
1994.0,387,3
1994.0,389,1
1994.0,391,3
1994.0,393,5
1994.0,405,16
1994.0,408,1
1994.0,409,1
1994.0,413,26
1994.0,414,7
1994.0,416,6
1994.0,417,13
1994.0,420,57
1994.0,421,11
1994.0,422,9
1994.0,423,14
1994.0,424,3
1994.0,425,4
1994.0,429,9
1994.0,432,63
1994.0,433,7
1994.0,436,5
1994.0,437,4
1994.0,438,2
1994.0,443,6
1994.0,447,1
1994.0,449,2
1994.0,450,16
1994.0,452,8
1994.0,456,6
1994.0,459,2
1994.0,460,2
1994.0,461,5
1994.0,470,3
1994.0,471,49
1994.0,472,2
1994.0,473,3
1994.0,476,1
1994.0,482,10
1994.0,484,6
1994.0,487,2
1994.0,496,3
1994.0,502,16
1994.0,504,5
1994.0,505,7
1994.0,512,2
1994.0,513,6
1994.0,514,17
1994.0,516,13
1994.0,518,11
1994.0,528,2
1994.0,532,18
1994.0,533,6
1994.0,536,4
1994.0,537,10
1994.0,547,5
1994.0,548,9
1994.0,550,11
1994.0,554,2
1994.0,558,9
1994.0,561,1
1994.0,564,1
1994.0,569,6
1994.0,571,1
1994.0,574,9
1994.0,575,14
1994.0,577,2
1994.0,580,3
1994.0,600,1
1994.0,614,2
1994.0,687,2
1994.0,735,8
1994.0,756,1
1994.0,757,1
1994.0,759,2
1994.0,844,1
1994.0,845,1
1994.0,872,1
1994.0,875,2
1994.0,889,1
1994.0,896,3
1994.0,1021,14
1994.0,1133,1
1994.0,1151,1
1994.0,1163,2
1994.0,1174,1
1994.0,1369,2
1994.0,1433,1
1994.0,1444,1
1994.0,2036,4
1994.0,2042,10
1994.0,2092,13
1994.0,2101,2
1994.0,2284,1
1994.0,2462,4
1994.0,2516,2
1994.0,2869,1
1994.0,2876,3
1994.0,3434,1
1994.0,3463,1
1994.0,3664,1
1994.0,3838,1
1994.0,3848,1
1994.0,3972,11
1994.0,4048,1
1994.0,4458,2
1994.0,4749,2
1994.0,5053,2
1994.0,5096,1
1994.0,5161,1
1994.0,5164,1
1994.0,5357,5
1994.0,5893,3
1994.0,5969,1
1994.0,6559,1
1994.0,6788,2
1994.0,6811,4
1994.0,6827,2
1994.0,6992,1
1994.0,7189,1
1994.0,7505,3
1994.0,8387,6
1994.0,9000,1
1994.0,26850,1
1994.0,26865,2
1994.0,26870,2
1994.0,26886,1
1994.0,32456,1
1994.0,68099,1
1994.0,69761,1
1994.0,69821,1
1994.0,74438,1
1994.0,80217,1
1994.0,95780,1
1994.0,99669,1
1994.0,126106,1
1995.0,1,247
1995.0,2,107
1995.0,3,59
1995.0,4,13
1995.0,5,56
1995.0,6,104
1995.0,7,53
1995.0,8,5
1995.0,9,20
1995.0,10,122
1995.0,11,82
1995.0,12,18
1995.0,13,8
1995.0,14,31
1995.0,15,11
1995.0,16,88
1995.0,17,86
1995.0,18,26
1995.0,19,92
1995.0,20,13
1995.0,21,95
1995.0,22,38
1995.0,23,22
1995.0,24,34
1995.0,25,101
1995.0,26,5
1995.0,27,7
1995.0,28,18
1995.0,29,40
1995.0,30,10
1995.0,31,42
1995.0,32,196
1995.0,34,148
1995.0,35,11
1995.0,36,104
1995.0,37,2
1995.0,38,2
1995.0,39,120
1995.0,40,6
1995.0,41,23
1995.0,42,9
1995.0,43,12
1995.0,44,38
1995.0,45,43
1995.0,46,12
1995.0,47,201
1995.0,48,61
1995.0,49,2
1995.0,50,201
1995.0,52,51
1995.0,54,3
1995.0,55,6
1995.0,57,14
1995.0,59,2
1995.0,60,32
1995.0,62,87
1995.0,68,8
1995.0,69,22
1995.0,71,7
1995.0,72,6
1995.0,73,13
1995.0,76,15
1995.0,77,2
1995.0,78,10
1995.0,80,4
1995.0,81,18
1995.0,82,10
1995.0,83,3
1995.0,84,1
1995.0,85,16
1995.0,89,17
1995.0,93,11
1995.0,96,1
1995.0,97,8
1995.0,99,4
1995.0,105,48
1995.0,110,228
1995.0,112,49
1995.0,114,1
1995.0,116,6
1995.0,117,6
1995.0,119,1
1995.0,124,1
1995.0,130,1
1995.0,131,1
1995.0,132,8
1995.0,137,1
1995.0,144,26
1995.0,145,43
1995.0,146,3
1995.0,147,21
1995.0,148,1
1995.0,150,200
1995.0,151,48
1995.0,152,3
1995.0,153,129
1995.0,155,9
1995.0,156,11
1995.0,157,8
1995.0,158,58
1995.0,159,8
1995.0,160,63
1995.0,161,80
1995.0,163,63
1995.0,164,26
1995.0,165,142
1995.0,166,4
1995.0,167,1
1995.0,168,43
1995.0,169,8
1995.0,170,26
1995.0,171,6
1995.0,172,48
1995.0,173,70
1995.0,174,4
1995.0,175,23
1995.0,176,18
1995.0,177,13
1995.0,179,6
1995.0,180,44
1995.0,181,15
1995.0,185,102
1995.0,186,48
1995.0,187,3
1995.0,188,16
1995.0,189,1
1995.0,190,6
1995.0,191,5
1995.0,193,35
1995.0,194,24
1995.0,195,14
1995.0,196,55
1995.0,198,43
1995.0,200,1
1995.0,201,1
1995.0,202,4
1995.0,203,23
1995.0,204,31
1995.0,205,4
1995.0,206,10
1995.0,207,28
1995.0,208,113
1995.0,209,5
1995.0,215,18
1995.0,216,42
1995.0,217,7
1995.0,218,15
1995.0,219,4
1995.0,220,2
1995.0,222,22
1995.0,224,35
1995.0,228,1
1995.0,230,25
1995.0,236,60
1995.0,237,34
1995.0,238,5
1995.0,239,15
1995.0,240,5
1995.0,241,4
1995.0,243,1
1995.0,244,1
1995.0,250,4
1995.0,251,1
1995.0,254,4
1995.0,255,5
1995.0,257,13
1995.0,258,11
1995.0,259,5
1995.0,262,20
1995.0,267,13
1995.0,271,4
1995.0,274,3
1995.0,278,5
1995.0,279,4
1995.0,280,22
1995.0,283,1
1995.0,292,110
1995.0,294,3
1995.0,295,4
1995.0,303,24
1995.0,304,3
1995.0,312,5
1995.0,322,14
1995.0,325,1
1995.0,327,26
1995.0,328,8
1995.0,330,10
1995.0,332,10
1995.0,333,50
1995.0,335,3
1995.0,336,1
1995.0,338,15
1995.0,339,101
1995.0,343,1
1995.0,358,7
1995.0,384,4
1995.0,388,6
1995.0,401,1
1995.0,407,10
1995.0,467,3
1995.0,468,33
1995.0,562,30
1995.0,581,17
1995.0,585,41
1995.0,603,1
1995.0,606,6
1995.0,617,1
1995.0,627,9
1995.0,632,2
1995.0,633,3
1995.0,638,1
1995.0,665,5
1995.0,679,1
1995.0,688,10
1995.0,690,1
1995.0,696,2
1995.0,698,1
1995.0,700,7
1995.0,714,11
1995.0,715,3
1995.0,721,1
1995.0,728,16
1995.0,741,27
1995.0,745,62
1995.0,753,5
1995.0,754,3
1995.0,764,1
1995.0,767,1
1995.0,787,2
1995.0,816,1
1995.0,831,2
1995.0,846,3
1995.0,850,4
1995.0,864,2
1995.0,888,3
1995.0,891,9
1995.0,1087,4
1995.0,1406,4
1995.0,1428,1
1995.0,1549,1
1995.0,1555,1
1995.0,1692,1
1995.0,1757,2
1995.0,1795,1
1995.0,2103,1
1995.0,2483,2
1995.0,3046,3
1995.0,3446,1
1995.0,3477,10
1995.0,3573,2
1995.0,3960,1
1995.0,4750,2
1995.0,6857,11
1995.0,7574,1
1995.0,7669,6
1995.0,8839,1
1995.0,26854,1
1995.0,26903,2
1995.0,32352,1
1995.0,32554,2
1995.0,44317,1
1995.0,44421,1
1995.0,51357,1
1995.0,95782,1
1995.0,95963,1
1995.0,136592,1
1996.0,61,7
1996.0,63,6
1996.0,64,10
1996.0,65,20
1996.0,66,5
1996.0,70,48
1996.0,74,19
1996.0,79,26
1996.0,86,17
1996.0,87,3
1996.0,88,23
1996.0,92,12
1996.0,94,22
1996.0,95,93
1996.0,100,21
1996.0,101,17
1996.0,102,11
1996.0,103,4
1996.0,104,94
1996.0,107,27
1996.0,108,1
1996.0,113,5
1996.0,118,5
1996.0,125,21
1996.0,129,1
1996.0,135,27
1996.0,140,23
1996.0,141,93
1996.0,291,6
1996.0,494,61
1996.0,605,19
1996.0,608,224
1996.0,609,14
1996.0,611,7
1996.0,612,6
1996.0,613,13
1996.0,619,4
1996.0,626,1
1996.0,628,50
1996.0,630,2
1996.0,631,10
1996.0,635,7
1996.0,637,29
1996.0,639,5
1996.0,640,18
1996.0,647,31
1996.0,648,168
1996.0,650,8
1996.0,651,1
1996.0,653,62
1996.0,656,2
1996.0,661,53
1996.0,662,9
1996.0,663,17
1996.0,664,2
1996.0,667,3
1996.0,671,33
1996.0,673,50
1996.0,685,4
1996.0,691,7
1996.0,692,1
1996.0,694,10
1996.0,695,2
1996.0,697,3
1996.0,703,1
1996.0,704,6
1996.0,705,3
1996.0,707,27
1996.0,708,61
1996.0,710,2
1996.0,711,9
1996.0,719,34
1996.0,720,45
1996.0,722,2
1996.0,724,36
1996.0,725,4
1996.0,726,2
1996.0,731,4
1996.0,733,135
1996.0,736,150
1996.0,737,15
1996.0,742,6
1996.0,743,22
1996.0,747,2
1996.0,748,22
1996.0,761,18
1996.0,762,39
1996.0,765,18
1996.0,766,9
1996.0,769,1
1996.0,778,124
1996.0,780,218
1996.0,781,4
1996.0,782,6
1996.0,783,49
1996.0,784,59
1996.0,785,60
1996.0,786,69
1996.0,788,68
1996.0,798,12
1996.0,799,24
1996.0,800,35
1996.0,801,12
1996.0,802,72
1996.0,803,2
1996.0,804,14
1996.0,805,49
1996.0,806,9
1996.0,808,2
1996.0,809,4
1996.0,810,8
1996.0,813,3
1996.0,818,14
1996.0,828,4
1996.0,829,7
1996.0,830,26
1996.0,832,76
1996.0,833,4
1996.0,834,1
1996.0,835,6
1996.0,836,13
1996.0,837,18
1996.0,838,41
1996.0,839,11
1996.0,840,2
1996.0,842,3
1996.0,848,11
1996.0,849,28
1996.0,851,8
1996.0,852,52
1996.0,865,1
1996.0,866,27
1996.0,867,1
1996.0,869,4
1996.0,880,25
1996.0,881,4
1996.0,882,3
1996.0,885,1
1996.0,886,1
1996.0,892,7
1996.0,893,3
1996.0,984,2
1996.0,986,14
1996.0,988,4
1996.0,990,1
1996.0,991,12
1996.0,992,2
1996.0,994,22
1996.0,996,8
1996.0,997,3
1996.0,998,3
1996.0,999,16
1996.0,1003,5
1996.0,1004,3
1996.0,1005,7
1996.0,1006,6
1996.0,1034,10
1996.0,1040,1
1996.0,1041,26
1996.0,1042,49
1996.0,1043,4
1996.0,1044,1
1996.0,1046,8
1996.0,1047,30
1996.0,1049,21
1996.0,1050,9
1996.0,1051,7
1996.0,1053,1
1996.0,1054,2
1996.0,1056,4
1996.0,1057,17
1996.0,1059,58
1996.0,1060,42
1996.0,1061,33
1996.0,1063,3
1996.0,1064,14
