x_1,x_2,p
0.126558006,0.303504847,0.177216173
0.130073506,0.303504847,0.186711158
0.133589006,0.303504847,0.196741234
0.137104506,0.303504847,0.207293353
0.140620006,0.303504847,0.218344623
0.144135507,0.303504847,0.229872155
0.147651007,0.303504847,0.241853057
0.151166507,0.303504847,0.254264439
0.154682007,0.303504847,0.26708341
0.158197507,0.303504847,0.280287079
0.161713007,0.303504847,0.293852556
0.165228508,0.303504847,0.307756949
0.168744008,0.303504847,0.321977369
0.172259508,0.303504847,0.336490924
0.175775008,0.303504847,0.351274723
0.179290508,0.303504847,0.366305876
0.182806008,0.303504847,0.381561493
0.186321508,0.303504847,0.397018681
0.189837009,0.303504847,0.412654552
0.193352509,0.303504847,0.428446213
0.196868009,0.303504847,0.444370775
0.200383509,0.303504847,0.460405345
0.203899009,0.303504847,0.476527035
0.207414509,0.303504847,0.492712952
0.21093001,0.303504847,0.508940207
0.21444551,0.303504847,0.525185908
0.21796101,0.303504847,0.541427165
0.22147651,0.303504847,0.557641086
0.22499201,0.303504847,0.573804782
0.22850751,0.303504847,0.589895362
0.232023011,0.303504847,0.605889934
0.235538511,0.303504847,0.621765608
0.239054011,0.303504847,0.637499493
0.242569511,0.303504847,0.653068699
0.246085011,0.303504847,0.668450335
0.249600511,0.303504847,0.68362151
0.253116012,0.303504847,0.698559333
0.256631512,0.303504847,0.713240914
0.260147012,0.303504847,0.727643361
0.263662512,0.303504847,0.741548378
0.267178012,0.303504847,0.75476441
0.270693512,0.303504847,0.767308677
0.274209012,0.303504847,0.779198403
0.277724513,0.303504847,0.790450808
0.281240013,0.303504847,0.801083114
0.284755513,0.303504847,0.811112543
0.288271013,0.303504847,0.820556316
0.291786513,0.303504847,0.829431656
0.295302013,0.303504847,0.837755785
0.298817514,0.303504847,0.845545923
0.302333014,0.303504847,0.852819293
0.305848514,0.303504847,0.859593116
0.309364014,0.303504847,0.865884615
0.312879514,0.303504847,0.87171101
0.316395014,0.303504847,0.877089524
0.319910515,0.303504847,0.882037378
0.323426015,0.303504847,0.886571795
0.326941515,0.303504847,0.890709995
0.330457015,0.303504847,0.894520642
0.333972515,0.303504847,0.898068589
0.337488015,0.303504847,0.901365347
0.341003516,0.303504847,0.904422427
0.344519016,0.303504847,0.907251339
0.348034516,0.303504847,0.909863594
0.351550016,0.303504847,0.912270703
0.355065516,0.303504847,0.914484175
0.358581016,0.303504847,0.916515521
0.362096516,0.303504847,0.918376252
0.365612017,0.303504847,0.920077879
0.369127517,0.303504847,0.921631911
0.372643017,0.303504847,0.923049859
0.376158517,0.303504847,0.924343234
0.379674017,0.303504847,0.925523547
0.383189517,0.303504847,0.926602307
0.386705018,0.303504847,0.927591026
0.390220518,0.303504847,0.928501213
0.393736018,0.303504847,0.92934438
0.397251518,0.303504847,0.930126207
0.400767018,0.303504847,0.930849452
0.404282518,0.303504847,0.931521237
0.407798019,0.303504847,0.932148686
0.411313519,0.303504847,0.932738923
0.414829019,0.303504847,0.933299071
0.418344519,0.303504847,0.933836254
0.421860019,0.303504847,0.934357595
0.425375519,0.303504847,0.934870218
0.428891019,0.303504847,0.935381247
0.43240652,0.303504847,0.935897805
0.43592202,0.303504847,0.936427016
0.43943752,0.303504847,0.936976003
0.44295302,0.303504847,0.937551889
0.44646852,0.303504847,0.938161799
0.44998402,0.303504847,0.938812856
0.453499521,0.303504847,0.939512183
0.457015021,0.303504847,0.940266904
0.460530521,0.303504847,0.941084143
0.464046021,0.303504847,0.941901395
0.467561521,0.303504847,0.942655995
0.471077021,0.303504847,0.943354824
0.474592522,0.303504847,0.944004765
0.478108022,0.303504847,0.944612699
0.481623522,0.303504847,0.945185509
0.485139022,0.303504847,0.945730076
0.488654522,0.303504847,0.946253282
0.492170022,0.303504847,0.946762009
0.495685523,0.303504847,0.94726314
0.499201023,0.303504847,0.947763555
0.502716523,0.303504847,0.948270138
0.506232023,0.303504847,0.948789769
0.509747523,0.303504847,0.949329331
0.513263023,0.303504847,0.949895705
0.516778523,0.303504847,0.950495775
0.520294024,0.303504847,0.95113642
0.523809524,0.303504847,0.951824525
0,0.307606264,0.01641233
0.0035155,0.307606264,0.019287971
0.007031,0.307606264,0.021844295
0.0105465,0.307606264,0.02413481
0.014062001,0.307606264,0.026213021
0.017577501,0.307606264,0.028132437
0.021093001,0.307606264,0.029946562
0.024608501,0.307606264,0.031708904
0.028124001,0.307606264,0.03347297
0.031639501,0.307606264,0.035292267
0.035155002,0.307606264,0.0372203
0.038670502,0.307606264,0.039310577
0.042186002,0.307606264,0.041616605
0.045701502,0.307606264,0.044191889
0.049217002,0.307606264,0.047089938
0.052732502,0.307606264,0.050364257
0.056248003,0.307606264,0.054068353
0.059763503,0.307606264,0.058255732
0.063279003,0.307606264,0.062979903
0.066794503,0.307606264,0.06795573
0.070310003,0.307606264,0.072885623
0.073825503,0.307606264,0.077804404
0.077341004,0.307606264,0.082746894
0.080856504,0.307606264,0.087747913
0.084372004,0.307606264,0.092842283
0.087887504,0.307606264,0.098064826
0.091403004,0.307606264,0.103450363
0.094918504,0.307606264,0.109033714
0.098434004,0.307606264,0.114849702
0.101949505,0.307606264,0.120933147
0.105465005,0.307606264,0.127318871
0.108980505,0.307606264,0.134041695
0.112496005,0.307606264,0.14113644
0.116011505,0.307606264,0.148637928
0.119527005,0.307606264,0.156580979
0.123042506,0.307606264,0.165000416
0.126558006,0.307606264,0.173931059
0.130073506,0.307606264,0.183407729
0.133589006,0.307606264,0.193435817
0.137104506,0.307606264,0.203982358
0.140620006,0.307606264,0.215024639
0.144135507,0.307606264,0.226539946
0.147651007,0.307606264,0.238505568
0.151166507,0.307606264,0.250898791
0.154682007,0.307606264,0.263696903
0.158197507,0.307606264,0.27687719
0.161713007,0.307606264,0.290416941
0.165228508,0.307606264,0.304293441
0.168744008,0.307606264,0.318483979
0.172259508,0.307606264,0.332965841
0.175775008,0.307606264,0.347716314
0.179290508,0.307606264,0.362712687
0.182806008,0.307606264,0.377932245
0.186321508,0.307606264,0.393352277
0.189837009,0.307606264,0.408950069
0.193352509,0.307606264,0.424702908
0.196868009,0.307606264,0.440588082
0.200383509,0.307606264,0.456582878
0.203899009,0.307606264,0.472664584
0.207414509,0.307606264,0.488810485
0.21093001,0.307606264,0.50499787
0.21444551,0.307606264,0.521204026
0.21796101,0.307606264,0.537406239
0.22147651,0.307606264,0.553581798
0.22499201,0.307606264,0.569707988
0.22850751,0.307606264,0.585762099
0.232023011,0.307606264,0.601721415
0.235538511,0.307606264,0.617563226
0.239054011,0.307606264,0.633264817
0.242569511,0.307606264,0.648803476
0.246085011,0.307606264,0.664156491
0.249600511,0.307606264,0.679301149
0.253116012,0.307606264,0.694214736
0.256631512,0.307606264,0.708874539
0.260147012,0.307606264,0.723257847
0.263662512,0.307606264,0.73716693
0.267178012,0.307606264,0.750427612
0.270693512,0.307606264,0.763052513
0.274209012,0.307606264,0.775054252
0.277724513,0.307606264,0.786445448
0.281240013,0.307606264,0.797238719
0.284755513,0.307606264,0.807446684
0.288271013,0.307606264,0.817081963
0.291786513,0.307606264,0.826157174
0.295302013,0.307606264,0.834684936
0.298817514,0.307606264,0.842677869
0.302333014,0.307606264,0.85014859
0.305848514,0.307606264,0.85710972
0.309364014,0.307606264,0.863573877
0.312879514,0.307606264,0.869553679
0.316395014,0.307606264,0.875061747
0.319910515,0.307606264,0.880110698
0.323426015,0.307606264,0.884713152
0.326941515,0.307606264,0.888881727
0.330457015,0.307606264,0.892706593
0.333972515,0.307606264,0.896276495
0.337488015,0.307606264,0.899601922
0.341003516,0.307606264,0.902693361
0.344519016,0.307606264,0.905561297
0.348034516,0.307606264,0.908216219
0.351550016,0.307606264,0.910668613
0.355065516,0.307606264,0.912928967
0.358581016,0.307606264,0.915007767
0.362096516,0.307606264,0.916915499
0.365612017,0.307606264,0.918662653
0.369127517,0.307606264,0.920259713
0.372643017,0.307606264,0.921717168
0.376158517,0.307606264,0.923045504
0.379674017,0.307606264,0.924255208
0.383189517,0.307606264,0.925356768
0.386705018,0.307606264,0.92636067
0.390220518,0.307606264,0.927277401
0.393736018,0.307606264,0.928117448
0.397251518,0.307606264,0.928891022
0.400767018,0.307606264,0.929606109
0.404282518,0.307606264,0.930269857
0.407798019,0.307606264,0.930889415
0.411313519,0.307606264,0.931471933
0.414829019,0.307606264,0.93202456
0.418344519,0.307606264,0.932554444
0.421860019,0.307606264,0.933068734
0.425375519,0.307606264,0.93357458
0.428891019,0.307606264,0.934079131
0.43240652,0.307606264,0.934589535
0.43592202,0.307606264,0.935112942
0.43943752,0.307606264,0.9356565
0.44295302,0.307606264,0.93622736
0.44646852,0.307606264,0.936832669
0.44998402,0.307606264,0.937479577
0.453499521,0.307606264,0.938175232
0.457015021,0.307606264,0.938926785
0.460530521,0.307606264,0.939741383
0.464046021,0.307606264,0.940555613
0.467561521,0.307606264,0.941305979
0.471077021,0.307606264,0.941999515
0.474592522,0.307606264,0.942643252
0.478108022,0.307606264,0.943244221
0.481623522,0.307606264,0.943809454
0.485139022,0.307606264,0.944345984
0.488654522,0.307606264,0.944860842
0.492170022,0.307606264,0.945361059
0.495685523,0.307606264,0.945853667
0.499201023,0.307606264,0.946345698
0.502716523,0.307606264,0.946844185
0.506232023,0.307606264,0.947356157
0.509747523,0.307606264,0.947888648
0.513263023,0.307606264,0.948448689
0.516778523,0.307606264,0.949043312
0.520294024,0.307606264,0.949679548
0.523809524,0.307606264,0.95036443
0,0.311707681,0.01636135
0.0035155,0.311707681,0.019274792
0.007031,0.311707681,0.021861252
0.0105465,0.311707681,0.024174629
0.014062001,0.311707681,0.026268824
0.017577501,0.311707681,0.02819774
0.021093001,0.311707681,0.030015276
0.024608501,0.311707681,0.031775334
0.028124001,0.311707681,0.033531814
0.031639501,0.311707681,0.035338618
0.035155002,0.311707681,0.037249645
0.038670502,0.311707681,0.039318799
0.042186002,0.311707681,0.041599978
0.045701502,0.311707681,0.044147084
0.049217002,0.311707681,0.047014018
0.052732502,0.311707681,0.050254681
0.056248003,0.311707681,0.053922974
0.059763503,0.311707681,0.058072798
0.063279003,0.311707681,0.062758053
0.066794503,0.311707681,0.067682018
0.070310003,0.311707681,0.072537203
0.073825503,0.311707681,0.077361361
0.077341004,0.311707681,0.082192242
0.080856504,0.311707681,0.087067596
0.084372004,0.311707681,0.092025175
0.087887504,0.311707681,0.09710273
0.091403004,0.311707681,0.102338011
0.094918504,0.311707681,0.107768769
0.098434004,0.311707681,0.113432756
0.101949505,0.311707681,0.119367723
0.105465005,0.311707681,0.125611419
0.108980505,0.311707681,0.132201597
0.112496005,0.311707681,0.139176007
0.116011505,0.311707681,0.1465724
0.119527005,0.311707681,0.154428527
0.123042506,0.311707681,0.162782139
0.126558006,0.311707681,0.171670986
0.130073506,0.311707681,0.181132821
0.133589006,0.311707681,0.191158715
0.137104506,0.311707681,0.201699516
0.140620006,0.311707681,0.212732637
0.144135507,0.311707681,0.224235489
0.147651007,0.311707681,0.236185484
0.151166507,0.311707681,0.248560035
0.154682007,0.311707681,0.261336553
0.158197507,0.311707681,0.27449245
0.161713007,0.311707681,0.288005139
0.165228508,0.311707681,0.301852032
0.168744008,0.311707681,0.316010541
0.172259508,0.311707681,0.330458077
0.175775008,0.311707681,0.345172053
0.179290508,0.311707681,0.360129881
0.182806008,0.311707681,0.375308974
0.186321508,0.311707681,0.390686742
0.189837009,0.311707681,0.406240598
0.193352509,0.311707681,0.421947954
0.196868009,0.311707681,0.437786223
0.200383509,0.311707681,0.453732816
0.203899009,0.311707681,0.469765145
0.207414509,0.311707681,0.485860623
0.21093001,0.311707681,0.501996662
0.21444551,0.311707681,0.518150672
0.21796101,0.311707681,0.534300068
0.22147651,0.311707681,0.55042226
0.22499201,0.311707681,0.566494661
0.22850751,0.311707681,0.582494683
0.232023011,0.311707681,0.598399737
0.235538511,0.311707681,0.614187237
0.239054011,0.311707681,0.629834593
0.242569511,0.311707681,0.645319219
0.246085011,0.311707681,0.660618526
0.249600511,0.311707681,0.675709926
0.253116012,0.311707681,0.690570831
0.256631512,0.311707681,0.705178654
0.260147012,0.311707681,0.719510806
0.263662512,0.311707681,0.733388759
0.267178012,0.311707681,0.746654909
0.270693512,0.311707681,0.759318053
0.274209012,0.311707681,0.771386987
0.277724513,0.311707681,0.782870508
0.281240013,0.311707681,0.793777414
0.284755513,0.311707681,0.804116502
0.288271013,0.311707681,0.813896567
0.291786513,0.311707681,0.823126409
0.295302013,0.311707681,0.831814822
0.298817514,0.311707681,0.839970606
0.302333014,0.311707681,0.847602555
0.305848514,0.311707681,0.854719468
0.309364014,0.311707681,0.861330142
0.312879514,0.311707681,0.867443372
0.316395014,0.311707681,0.873067957
0.319910515,0.311707681,0.878212694
0.323426015,0.311707681,0.882886378
0.326941515,0.311707681,0.887097809
0.330457015,0.311707681,0.890952945
0.333972515,0.311707681,0.89455826
0.337488015,0.311707681,0.89792332
0.341003516,0.311707681,0.901057692
0.344519016,0.311707681,0.90397094
0.348034516,0.311707681,0.906672632
0.351550016,0.311707681,0.909172332
0.355065516,0.311707681,0.911479606
0.358581016,0.311707681,0.913604021
0.362096516,0.311707681,0.915555142
0.365612017,0.311707681,0.917342536
0.369127517,0.311707681,0.918975767
0.372643017,0.311707681,0.920464402
0.376158517,0.311707681,0.921818008
0.379674017,0.311707681,0.923046149
0.383189517,0.311707681,0.924158391
0.386705018,0.311707681,0.925164301
0.390220518,0.311707681,0.926073445
0.393736018,0.311707681,0.926895388
0.397251518,0.311707681,0.927646344
0.400767018,0.311707681,0.928340828
0.404282518,0.311707681,0.928985855
0.407798019,0.311707681,0.929588442
0.411313519,0.311707681,0.930155605
0.414829019,0.311707681,0.930694359
0.418344519,0.311707681,0.93121172
0.421860019,0.311707681,0.931714704
0.425375519,0.311707681,0.932210327
0.428891019,0.311707681,0.932705605
0.43240652,0.311707681,0.933207553
0.43592202,0.311707681,0.933723188
0.43943752,0.311707681,0.934259526
0.44295302,0.311707681,0.934823581
0.44646852,0.311707681,0.935422371
0.44998402,0.311707681,0.936062912
0.453499521,0.311707681,0.936752218
0.457015021,0.311707681,0.937497305
0.460530521,0.311707681,0.938305191
0.464046021,0.311707681,0.939112748
0.467561521,0.311707681,0.93985684
0.471077021,0.311707681,0.940544467
0.474592522,0.311707681,0.941182628
0.478108022,0.311707681,0.941778325
0.481623522,0.311707681,0.942338556
0.485139022,0.311707681,0.942870323
0.488654522,0.311707681,0.943380625
0.492170022,0.311707681,0.943876462
0.495685523,0.311707681,0.944364834
0.499201023,0.311707681,0.944852742
0.502716523,0.311707681,0.945347186
0.506232023,0.311707681,0.945855165
0.509747523,0.311707681,0.94638368
0.513263023,0.311707681,0.94693973
0.516778523,0.311707681,0.947530316
0.520294024,0.311707681,0.948162439
0.523809524,0.311707681,0.948843097
0,0.315809098,0.016643803
0.0035155,0.315809098,0.019626304
0.007031,0.315809098,0.022276511
0.0105465,0.315809098,0.024648073
0.014062001,0.315809098,0.026794639
0.017577501,0.315809098,0.028769856
0.021093001,0.315809098,0.030627375
0.024608501,0.315809098,0.032420843
0.028124001,0.315809098,0.034203909
0.031639501,0.315809098,0.036030222
0.035155002,0.315809098,0.03795343
0.038670502,0.315809098,0.040027182
0.042186002,0.315809098,0.042305127
0.045701502,0.315809098,0.044840914
0.049217002,0.315809098,0.04768819
0.052732502,0.315809098,0.050900605
0.056248003,0.315809098,0.054531807
0.059763503,0.315809098,0.058635445
0.063279003,0.315809098,0.063265167
0.066794503,0.315809098,0.068121018
0.070310003,0.315809098,0.072893808
0.073825503,0.315809098,0.077623339
0.077341004,0.315809098,0.08234941
0.080856504,0.315809098,0.087111824
0.084372004,0.315809098,0.09195038
0.087887504,0.315809098,0.09690488
0.091403004,0.315809098,0.102015123
0.094918504,0.315809098,0.107320911
0.098434004,0.315809098,0.112862044
0.101949505,0.315809098,0.118678323
0.105465005,0.315809098,0.124809548
0.108980505,0.315809098,0.131295521
0.112496005,0.315809098,0.138176042
0.116011505,0.315809098,0.145490912
0.119527005,0.315809098,0.153279931
0.123042506,0.315809098,0.1615829
0.126558006,0.315809098,0.17043962
0.130073506,0.315809098,0.179889891
0.133589006,0.315809098,0.189913289
0.137104506,0.315809098,0.200447857
0.140620006,0.315809098,0.211471098
0.144135507,0.315809098,0.222960515
0.147651007,0.315809098,0.234893613
0.151166507,0.315809098,0.247247894
0.154682007,0.315809098,0.260000861
0.158197507,0.315809098,0.273130019
0.161713007,0.315809098,0.28661287
0.165228508,0.315809098,0.300426917
0.168744008,0.315809098,0.314549665
0.172259508,0.315809098,0.328958616
0.175775008,0.315809098,0.343631274
0.179290508,0.315809098,0.358545143
0.182806008,0.315809098,0.373677724
0.186321508,0.315809098,0.389006523
0.189837009,0.315809098,0.404509042
0.193352509,0.315809098,0.420162784
0.196868009,0.315809098,0.435945253
0.200383509,0.315809098,0.451833952
0.203899009,0.315809098,0.467806385
0.207414509,0.315809098,0.483840055
0.21093001,0.315809098,0.499912466
0.21444551,0.315809098,0.51600112
0.21796101,0.315809098,0.532083521
0.22147651,0.315809098,0.548137172
0.22499201,0.315809098,0.564139577
0.22850751,0.315809098,0.580068239
0.232023011,0.315809098,0.595900662
0.235538511,0.315809098,0.611614348
0.239054011,0.315809098,0.627186802
0.242569511,0.315809098,0.642595525
0.246085011,0.315809098,0.657818023
0.249600511,0.315809098,0.672831798
0.253116012,0.315809098,0.687614354
0.256631512,0.315809098,0.702143193
0.260147012,0.315809098,0.716395819
0.263662512,0.315809098,0.730211349
0.267178012,0.315809098,0.743447697
0.270693512,0.315809098,0.756110571
0.274209012,0.315809098,0.768205676
0.277724513,0.315809098,0.779738718
0.281240013,0.315809098,0.790715401
0.284755513,0.315809098,0.801141433
0.288271013,0.315809098,0.811022517
0.291786513,0.315809098,0.820364361
0.295302013,0.315809098,0.82917267
0.298817514,0.315809098,0.837453149
0.302333014,0.315809098,0.845211504
0.305848514,0.315809098,0.852453441
0.309364014,0.315809098,0.859184665
0.312879514,0.315809098,0.865410882
0.316395014,0.315809098,0.871137798
0.319910515,0.315809098,0.876371118
0.323426015,0.315809098,0.881116548
0.326941515,0.315809098,0.885379793
0.330457015,0.315809098,0.889277424
0.333972515,0.315809098,0.892928041
0.337488015,0.315809098,0.896340396
0.341003516,0.315809098,0.899523242
0.344519016,0.315809098,0.902485332
0.348034516,0.315809098,0.905235416
0.351550016,0.315809098,0.907782248
0.355065516,0.315809098,0.910134581
0.358581016,0.315809098,0.912301165
0.362096516,0.315809098,0.914290755
0.365612017,0.315809098,0.916112101
0.369127517,0.315809098,0.917773957
0.372643017,0.315809098,0.919285075
0.376158517,0.315809098,0.920654206
0.379674017,0.315809098,0.921890104
0.383189517,0.315809098,0.923001521
0.386705018,0.315809098,0.923997208
0.390220518,0.315809098,0.924885919
0.393736018,0.315809098,0.925676405
0.397251518,0.315809098,0.926392061
0.400767018,0.315809098,0.92705494
0.404282518,0.315809098,0.927671786
0.407798019,0.315809098,0.928249341
0.411313519,0.315809098,0.928794349
0.414829019,0.315809098,0.929313554
0.418344519,0.315809098,0.929813697
0.421860019,0.315809098,0.930301523
0.425375519,0.315809098,0.930783775
0.428891019,0.315809098,0.931267195
0.43240652,0.315809098,0.931758528
0.43592202,0.315809098,0.932264515
0.43943752,0.315809098,0.932791901
0.44295302,0.315809098,0.933347429
0.44646852,0.315809098,0.933937842
0.44998402,0.315809098,0.934569882
0.453499521,0.315809098,0.935250294
0.457015021,0.315809098,0.93598582
0.460530521,0.315809098,0.936783203
0.464046021,0.315809098,0.937580677
0.467561521,0.315809098,0.938316514
0.471077021,0.315809098,0.938997525
0.474592522,0.315809098,0.939630516
0.478108022,0.315809098,0.940222295
0.481623522,0.315809098,0.94077967
0.485139022,0.315809098,0.941309449
0.488654522,0.315809098,0.941818441
0.492170022,0.315809098,0.942313452
0.495685523,0.315809098,0.942801291
0.499201023,0.315809098,0.943288765
0.502716523,0.315809098,0.943782683
0.506232023,0.315809098,0.944289852
0.509747523,0.315809098,0.94481708
0.513263023,0.315809098,0.945371176
0.516778523,0.315809098,0.945958946
0.520294024,0.315809098,0.946587199
0.523809524,0.315809098,0.947262743
0,0.319910515,0.017290047
0.0035155,0.319910515,0.020369027
0.007031,0.319910515,0.023112687
0.0105465,0.319910515,0.025573845
0.014062001,0.319910515,0.027805316
0.017577501,0.319910515,0.029859916
0.021093001,0.319910515,0.031790462
0.024608501,0.319910515,0.033649769
0.028124001,0.319910515,0.035490654
0.031639501,0.319910515,0.037365932
0.035155002,0.319910515,0.039328419
0.038670502,0.319910515,0.041430932
0.042186002,0.319910515,0.043726286
0.045701502,0.319910515,0.046267299
0.049217002,0.319910515,0.049106784
0.052732502,0.319910515,0.05229756
0.056248003,0.319910515,0.055892441
0.059763503,0.319910515,0.059944244
0.063279003,0.319910515,0.064505785
0.066794503,0.319910515,0.069281284
0.070310003,0.319910515,0.073967118
0.073825503,0.319910515,0.078604333
0.077341004,0.319910515,0.083233977
0.080856504,0.319910515,0.087897098
0.084372004,0.319910515,0.092634743
0.087887504,0.319910515,0.097487959
0.091403004,0.319910515,0.102497794
0.094918504,0.319910515,0.107705295
0.098434004,0.319910515,0.11315151
0.101949505,0.319910515,0.118877487
0.105465005,0.319910515,0.124924272
0.108980505,0.319910515,0.131332913
0.112496005,0.319910515,0.138144458
0.116011505,0.319910515,0.145399954
0.119527005,0.319910515,0.153140448
0.123042506,0.319910515,0.161406989
0.126558006,0.319910515,0.170240622
0.130073506,0.319910515,0.179682397
0.133589006,0.319910515,0.189702901
0.137104506,0.319910515,0.200230408
0.140620006,0.319910515,0.211242501
0.144135507,0.319910515,0.222716759
0.147651007,0.319910515,0.234630763
0.151166507,0.319910515,0.246962094
0.154682007,0.319910515,0.259688331
0.158197507,0.319910515,0.272787057
0.161713007,0.319910515,0.28623585
0.165228508,0.319910515,0.300012291
0.168744008,0.319910515,0.314093962
0.172259508,0.319910515,0.328458442
0.175775008,0.319910515,0.343083311
0.179290508,0.319910515,0.357946152
0.182806008,0.319910515,0.373024543
0.186321508,0.319910515,0.388296066
0.189837009,0.319910515,0.403738301
0.193352509,0.319910515,0.419328828
0.196868009,0.319910515,0.435045228
0.200383509,0.319910515,0.450865081
0.203899009,0.319910515,0.466765969
0.207414509,0.319910515,0.482725471
0.21093001,0.319910515,0.498721168
0.21444551,0.319910515,0.51473064
0.21796101,0.319910515,0.530731468
0.22147651,0.319910515,0.546701233
0.22499201,0.319910515,0.562617514
0.22850751,0.319910515,0.578457893
0.232023011,0.319910515,0.59419995
0.235538511,0.319910515,0.609821265
0.239054011,0.319910515,0.62529942
0.242569511,0.319910515,0.640611993
0.246085011,0.319910515,0.655736567
0.249600511,0.319910515,0.670650721
0.253116012,0.319910515,0.685332035
0.256631512,0.319910515,0.699758092
0.260147012,0.319910515,0.71390647
0.263662512,0.319910515,0.727632179
0.267178012,0.319910515,0.740807373
0.270693512,0.319910515,0.753435345
0.274209012,0.319910515,0.765519391
0.277724513,0.319910515,0.777062805
0.281240013,0.319910515,0.788068881
0.284755513,0.319910515,0.798540914
0.288271013,0.319910515,0.8084822
0.291786513,0.319910515,0.817896032
0.295302013,0.319910515,0.826785705
0.298817514,0.319910515,0.835154514
0.302333014,0.319910515,0.843005753
0.305848514,0.319910515,0.850342718
0.309364014,0.319910515,0.857168703
0.312879514,0.319910515,0.863487002
0.316395014,0.319910515,0.86930091
0.319910515,0.319910515,0.874613721
0.323426015,0.319910515,0.879428732
0.326941515,0.319910515,0.883749235
0.330457015,0.319910515,0.887697758
0.333972515,0.319910515,0.891399998
0.337488015,0.319910515,0.894864006
0.341003516,0.319910515,0.898097834
0.344519016,0.319910515,0.901109534
0.348034516,0.319910515,0.903907158
0.351550016,0.319910515,0.906498756
0.355065516,0.319910515,0.90889238
0.358581016,0.319910515,0.911096082
0.362096516,0.319910515,0.913117913
0.365612017,0.319910515,0.914965924
0.369127517,0.319910515,0.916648169
0.372643017,0.319910515,0.918172696
0.376158517,0.319910515,0.91954756
0.379674017,0.319910515,0.92078081
0.383189517,0.319910515,0.921880498
0.386705018,0.319910515,0.922854676
0.390220518,0.319910515,0.923711396
0.393736018,0.319910515,0.924458709
0.397251518,0.319910515,0.925128065
0.400767018,0.319910515,0.925749779
0.404282518,0.319910515,0.926330203
0.407798019,0.319910515,0.926875686
0.411313519,0.319910515,0.927392578
0.414829019,0.319910515,0.927887229
0.418344519,0.319910515,0.92836599
0.421860019,0.319910515,0.92883521
0.425375519,0.319910515,0.929301239
0.428891019,0.319910515,0.929770427
0.43240652,0.319910515,0.930249125
0.43592202,0.319910515,0.930743683
0.43943752,0.319910515,0.93126045
0.44295302,0.319910515,0.931805777
0.44646852,0.319910515,0.932386014
0.44998402,0.319910515,0.93300751
0.453499521,0.319910515,0.933676616
0.457015021,0.319910515,0.934399682
0.460530521,0.319910515,0.935183058
0.464046021,0.319910515,0.935967273
0.467561521,0.319910515,0.93669294
0.471077021,0.319910515,0.937366536
0.474592522,0.319910515,0.937994536
0.478108022,0.319910515,0.938583416
0.481623522,0.319910515,0.939139653
0.485139022,0.319910515,0.939669722
0.488654522,0.319910515,0.9401801
0.492170022,0.319910515,0.940677262
0.495685523,0.319910515,0.941167685
0.499201023,0.319910515,0.941657845
0.502716523,0.319910515,0.942154218
0.506232023,0.319910515,0.94266328
0.509747523,0.319910515,0.943191506
0.513263023,0.319910515,0.943745374
0.516778523,0.319910515,0.944331358
0.520294024,0.319910515,0.944955936
0.523809524,0.319910515,0.945625583
0,0.324011931,0.018330439
0.0035155,0.324011931,0.02152948
0.007031,0.324011931,0.024392393
0.0105465,0.324011931,0.026970646
0.014062001,0.324011931,0.029315709
0.017577501,0.324011931,0.031479052
0.021093001,0.324011931,0.033512142
0.024608501,0.324011931,0.035466451
0.028124001,0.324011931,0.037393447
0.031639501,0.324011931,0.039344599
0.035155002,0.324011931,0.041371377
0.038670502,0.324011931,0.04352525
0.042186002,0.324011931,0.045857688
0.045701502,0.324011931,0.048420159
0.049217002,0.324011931,0.051264133
0.052732502,0.324011931,0.054441079
0.056248003,0.324011931,0.058002467
0.059763503,0.324011931,0.061999765
0.063279003,0.324011931,0.066484444
0.066794503,0.324011931,0.071171371
0.070310003,0.324011931,0.075768814
0.073825503,0.324011931,0.080318341
0.077341004,0.324011931,0.08486152
0.080856504,0.324011931,0.089439919
0.084372004,0.324011931,0.094095106
0.087887504,0.324011931,0.09886865
0.091403004,0.324011931,0.103802119
0.094918504,0.324011931,0.10893708
0.098434004,0.324011931,0.114315102
0.101949505,0.324011931,0.119977754
0.105465005,0.324011931,0.125966603
0.108980505,0.324011931,0.132323217
0.112496005,0.324011931,0.139089166
0.116011505,0.324011931,0.146306015
0.119527005,0.324011931,0.154015335
0.123042506,0.324011931,0.162258693
0.126558006,0.324011931,0.171077658
0.130073506,0.324011931,0.180513796
0.133589006,0.324011931,0.190530911
0.137104506,0.324011931,0.201050201
0.140620006,0.324011931,0.212049327
0.144135507,0.324011931,0.223505954
0.147651007,0.324011931,0.235397745
0.151166507,0.324011931,0.247702361
0.154682007,0.324011931,0.260397467
0.158197507,0.324011931,0.273460724
0.161713007,0.324011931,0.286869797
0.165228508,0.324011931,0.300602348
0.168744008,0.324011931,0.31463604
0.172259508,0.324011931,0.328948536
0.175775008,0.324011931,0.343517498
0.179290508,0.324011931,0.358320591
0.182806008,0.324011931,0.373335476
0.186321508,0.324011931,0.388539817
0.189837009,0.324011931,0.403911276
0.193352509,0.324011931,0.419427518
0.196868009,0.324011931,0.435066204
0.200383509,0.324011931,0.450804997
0.203899009,0.324011931,0.466621561
0.207414509,0.324011931,0.482493558
0.21093001,0.324011931,0.498398652
0.21444551,0.324011931,0.514314505
0.21796101,0.324011931,0.53021878
0.22147651,0.324011931,0.546089141
